  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
53-020146 O US WA GOLDENDALE       45 47 09.94N 120 33 50.92W WINDMILL           1 00460 02997 N 4 D W 2018WTW01989OE C 2019242 
53-020705 O US WA ROOSEVELT        45 47 09.97N 120 15 35.71W WINDMILL           1 00410 02353 W 5 E W 2009WTW01027OE C 2010169 
53-020747 U US WA ROOSEVELT        45 47 10.32N 120 13 25.44W WINDMILL           1 00410 02122 W 4 D W 2009WTW01049OE C 2014124 
53-020673 U US WA MARYHILL         45 47 12.61N 120 35 45.71W WINDMILL           1 00413 02763 N 4 D W 2009WTW01944OE C 2014124 
53-020170 O US WA GOLDENDALE       45 47 13.02N 120 30 41.45W WINDMILL           1 00460 02745 W 4 D W 2018WTW02009OE C 2019270 
53-020143 O US WA GOLDENDALE       45 47 13.32N 120 34 14.30W WINDMILL           1 00460 02894 N 4 D W 2018WTW01986OE C 2019252 
53-020679 O US WA ROOSEVELT        45 47 14.76N 120 24 41.82W WINDMILL           1 00410 02739 N 5 E W 2009WTW01021OE C 2010169 
53-020129 O US WA GOLDENDALE       45 47 16.19N 120 32 48.16W WINDMILL           1 00460 03060 N 4 D W 2018WTW01996OE C 2019270 
53-020130 O US WA GOLDENDALE       45 47 17.02N 120 33 19.69W WINDMILL           1 00460 03045 W 4 D W 2018WTW01991OE C 2019260 
53-020150 O US WA GOLDENDALE       45 47 17.08N 120 32 11.86W WINDMILL           1 00460 02978 N 4 D W 2018WTW02000OE C 2019297 
53-020689 U US WA ROOSEVELT        45 47 17.50N 120 15 35.71W WINDMILL           1 00410 02390 N 4 D W 2009WTW01026OE C 2014124 
53-020674 O US WA MARYHILL         45 47 17.71N 120 35 52.13W WINDMILL           1 00413 02746 W 5 E W 2009WTW01945OE C 2013340 
53-020159 O US WA GOLDENDALE       45 47 18.83N 120 33 48.45W WINDMILL           1 00460 02987 W 4 D W 2018WTW01990OE C 2019248 
53-020746 O US WA ROOSEVELT        45 47 19.62N 120 13 34.65W WINDMILL           1 00410 02142 N 5 E W 2009WTW01048OE C 2013361 
53-020144 O US WA GOLDENDALE       45 47 20.87N 120 34 11.14W WINDMILL           1 00460 02863 W 4 D W 2018WTW01987OE C 2019260 
53-020644 O US WA ROOSEVELT        45 47 22.26N 120 24 40.50W WINDMILL           1 00410 02686 W 5 E W 2009WTW01020OE C 2013351 
53-020675 O US WA MARYHILL         45 47 22.32N 120 35 59.26W WINDMILL           1 00413 02744 N 5 E W 2009WTW01946OE C 2015352 
53-020147 O US WA GOLDENDALE       45 47 23.83N 120 33 17.43W WINDMILL           1 00460 02974 N 4 D W 2018WTW01992OE C 2019263 
53-020134 O US WA GOLDENDALE       45 47 24.66N 120 32 11.66W WINDMILL           1 00460 02876 W 4 D W 2018WTW02001OE C 2019298 
53-020688 U US WA ROOSEVELT        45 47 25.07N 120 15 35.71W WINDMILL           1 00410 02429 N 4 D W 2009WTW01025OE C 2014124 
53-020128 O US WA GOLDENDALE       45 47 25.30N 120 32 52.12W WINDMILL           1 00460 02965 W 4 D W 2018WTW01997OE C 2019273 
53-020729 O US WA ROOSEVELT        45 47 25.74N 120 14 28.14W WINDMILL           1 00410 02324 W 5 E W 2009WTW01038OE C 2013343 
53-020745 O US WA ROOSEVELT        45 47 26.87N 120 13 43.78W WINDMILL           1 00410 02172 W 5 E W 2009WTW01047OE C 2013351 
53-020676 O US WA MERRYHILL        45 47 27.50N 120 36 05.60W WINDMILL           1 00413 02711 N 5 E W 2009WTW01947OE C 2013361 
53-020148 O US WA GOLDENDALE       45 47 29.48N 120 33 19.40W WINDMILL           1 00460 02886 W 4 D W 2018WTW01993OE C 2019263 
53-020725 U US WA ROOSEVELT        45 47 33.30N 120 14 28.08W WINDMILL           1 00410 02320 N 4 D W 2009WTW01037OE C 2014124 
53-020678 O US WA MARYHILL         45 47 33.35N 120 36 10.43W WINDMILL           1 00413 02666 N 5 E W 2009WTW01948OE C 2013340 
53-020616 O US WA ROOSEVELT        45 47 35.76N 120 26 09.84W WINDMILL           1 00410 02654 W 5 E W 2009WTW01019OE C 2013361 
53-020104 U US WA ROOSEVELT        45 47 37.68N 120 22 24.30W WINDMILL           1 00415 02782 W 4 D W 2007ANM01093OE C 2014124 
53-020687 U US WA ROOSEVELT        45 47 38.22N 120 15 11.22W WINDMILL           1 00410 02435 W 4 D W 2009WTW01024OE C 2014124 
53-020680 O US WA MARYHILL         45 47 38.35N 120 36 15.71W WINDMILL           1 00413 02653 W 5 E W 2009WTW01949OE C 2013350 
53-020075 U US WA ROOSEVELT        45 47 38.76N 120 17 53.28W WINDMILL           1 00415 02498 R 4 D W 2006ANM02218OE C 2014124 
53-020722 O US WA ROOSEVELT        45 47 42.54N 120 14 31.68W WINDMILL           1 00410 02367 N 5 E W 2009WTW01036OE C 2013344 
53-020615 U US WA ROOSEVELT        45 47 43.98N 120 26 09.72W WINDMILL           1 00410 02684 N 4 D W 2009WTW01018OE C 2014124 
53-020072 U US WA ROOSEVELT        45 47 45.30N 120 22 19.62W WINDMILL           1 00415 02751 N 4 D W 2006ANM02177OE C 2014124 
53-020038 U US WA ROOSEVELT        45 47 46.38N 120 17 55.26W WINDMILL           1 00415 02539 N 4 D W 2006ANM02217OE C 2014124 
53-020035 U US WA ROOSEVELT        45 47 50.14N 120 21 22.01W WINDMILL           1 00415 02770 W 4 D W 2006ANM02175OE C 2014124 
53-020721 O US WA ROOSEVELT        45 47 50.22N 120 14 37.50W WINDMILL           1 00410 02366 W 5 E W 2009WTW01035OE C 2013340 
53-020106 U US WA ROOSEVELT        45 47 51.48N 120 19 24.36W WINDMILL           1 00415 02807 R 4 D W 2006ANM02196OE C 2014124 
53-020614 U US WA ROOSEVELT        45 47 52.32N 120 26 08.16W WINDMILL           1 00410 02697 N 4 D W 2009WTW01017OE C 2014124 
53-020076 U US WA ROOSEVELT        45 47 53.94N 120 18 14.94W WINDMILL           1 00415 02688 N 4 D W 2006ANM02215OE C 2014124 
53-020031 O US WA ROOSEVELT        45 47 57.24N 120 21 57.00W WINDMILL           1 00415 02728 N 5 E W 2006ANM02176OE C 2013352 
53-020036 U US WA ROOSEVELT        45 47 57.72N 120 21 22.02W WINDMILL           1 00415 02825 N 4 D W 2006ANM02174OE C 2014124 
53-020066 U US WA ROOSEVELT        45 47 59.10N 120 19 25.62W WINDMILL           1 00415 02808 N 4 D W 2006ANM02195OE C 2014124 
53-020613 U US WA ROOSEVELT        45 48 00.78N 120 26 06.18W WINDMILL           1 00410 02726 W 4 D W 2009WTW01016OE C 2014124 
53-020207 O US WA ROOSEVELT        45 48 01.56N 120 18 17.10W WINDMILL           1 00415 02627 W 5 E W 2007ANM01104OE C 2008214 
53-020719 O US WA ROOSEVELT        45 48 02.28N 120 14 37.56W WINDMILL           1 00410 02399 N 5 E W 2009WTW01034OE C 2013344 
53-020064 U US WA ROOSEVELT        45 48 02.57N 120 20 00.64W WINDMILL           1 00415 02857 R 4 D W 2006ANM02193OE C 2014124 
53-020073 U US WA ROOSEVELT        45 48 05.52N 120 21 30.84W WINDMILL           1 00415 02903 N 4 D W 2006ANM02173OE C 2014124 
53-020063 U US WA ROOSEVELT        45 48 06.67N 120 19 27.29W WINDMILL           1 00415 02795 N 4 D W 2006ANM02194OE C 2014124 
53-020432 U US WA ROOSEVELT        45 48 08.76N 120 26 06.84W WINDMILL           1 00410 02756 N 4 D W 2009WTW02112OE C 2014124 
53-020062 U US WA ROOSEVELT        45 48 09.22N 120 18 19.34W WINDMILL           1 00415 02735 N 4 D W 2006ANM02214OE C 2014124 
53-020718 O US WA ROOSEVELT        45 48 09.84N 120 14 37.56W WINDMILL           1 00410 02383 N 5 E W 2009WTW01033OE C 2013340 
53-020065 U US WA ROOSEVELT        45 48 10.80N 120 20 18.42W WINDMILL           1 00415 02904 R 4 D W 2006ANM02192OE C 2014124 
53-020032 O US WA ROOSEVELT        45 48 13.44N 120 21 43.14W WINDMILL           1 00415 02897 W 5 E W 2006ANM02172OE C 2013352 
53-020612 U US WA ROOSEVELT        45 48 16.80N 120 26 06.84W WINDMILL           1 00410 02787 N 4 D W 2009WTW01014OE C 2014124 
53-020717 O US WA ROOSEVELT        45 48 16.80N 120 14 43.68W WINDMILL           1 00410 02402 N 5 E W 2009WTW01032OE C 2013344 
53-020067 U US WA ROOSEVELT        45 48 18.42N 120 20 22.02W WINDMILL           1 00415 02886 N 4 D W 2006ANM02191OE C 2014124 
53-020033 O US WA ROOSEVELT        45 48 21.06N 120 21 43.98W WINDMILL           1 00415 02841 N 5 E W 2006ANM02171OE C 2013353 
53-020077 U US WA ROOSEVELT        45 48 23.58N 120 18 15.90W WINDMILL           1 00415 02864 N 4 D W 2006ANM02213OE C 2014124 
53-020715 O US WA ROOSEVELT        45 48 24.30N 120 14 43.68W WINDMILL           1 00410 02393 W 5 E W 2009WTW01031OE C 2013347 
53-020611 O US WA ROOSEVELT        45 48 24.84N 120 26 06.42W WINDMILL           1 00410 02816 N 5 E W 2009WTW01013OE C 2013364 
53-020071 U US WA ROOSEVELT        45 48 26.06N 120 20 25.36W WINDMILL           1 00415 02850 N 4 D W 2006ANM02190OE C 2014124 
53-001620 O US WA ROOSEVELT        45 48 26.07N 120 25 15.15W WINDMILL           1 00415 02815 W 5 E W 2007ANM01110OE C 2008295 
53-020078 U US WA ROOSEVELT        45 48 31.20N 120 18 16.68W WINDMILL           1 00415 02851 N 4 D W 2006ANM02212OE C 2014124 
53-020074 U US WA ROOSEVELT        45 48 32.08N 120 21 39.27W WINDMILL           1 00415 02849 N 4 D W 2006ANM02170OE C 2014124 
53-001619 O US WA ROOSEVELT        45 48 33.61N 120 25 14.80W WINDMILL           1 00415 02841 W 5 E W 2007ANM01109OE C 2008295 
53-020014 U US WA ROOSEVELT        45 48 34.38N 120 22 17.54W WINDMILL           1 00415 02922 N 4 D W 2006ANM02160OE C 2014124 
53-020610 O US WA ROOSEVELT        45 48 35.16N 120 26 02.82W WINDMILL           1 00410 02839 W 5 E W 2009WTW01012OE C 2013361 
53-020087 U US WA ROOSEVELT        45 48 37.44N 120 17 36.78W WINDMILL           1 00415 02749 R 4 D W 2006ANM02228OE C 2014124 
53-020061 U US WA ROOSEVELT        45 48 38.82N 120 18 21.54W WINDMILL           1 00415 02846 N 4 D W 2006ANM02211OE C 2014124 
53-065431 U US WA GOLDENDALE       45 48 40.00N 120 49 24.60W TOWER              1 00120 01805 N 4 D N 2012ANM00900OE A 2018024 
53-020222 O US WA ROOSEVELT        45 48 40.08N 120 20 26.60W WINDMILL           1 00415 02835 N 5 E W 2006ANM02189OE A 2008214 
53-020034 O US WA ROOSEVELT        45 48 40.62N 120 21 21.07W WINDMILL           1 00415 02834 N 5 E W 2006ANM02169OE C 2013353 
53-020609 U US WA ROOSEVELT        45 48 42.84N 120 25 53.82W WINDMILL           1 00410 02845 N 4 D W 2009WTW01011OE C 2014124 
53-020015 O US WA ROOSEVELT        45 48 42.96N 120 22 17.54W WINDMILL           1 00415 02923 N 5 E W 2006ANM02159OE C 2013351 
53-001621 O US WA ROOSEVELT        45 48 42.96N 120 24 31.11W WINDMILL           1 00415 02863 W 5 E W 2007ANM01085OE C 2008295 
53-000578 O US WA GOLDENDALE       45 48 43.00N 120 31 10.00W CATENARY           1 00629 01512 N 5 E M                C 2014152 
53-020088 O US WA ROOSEVELT        45 48 45.06N 120 17 36.78W WINDMILL           1 00415 02755 N 5 E W 2006ANM02227OE C 2008214 
53-020079 U US WA ROOSEVELT        45 48 46.38N 120 18 26.70W WINDMILL           1 00415 02848 R 4 D W 2006ANM02210OE C 2014124 
53-001630 O US WA ROOSEVELT        45 48 47.88N 120 20 26.60W WINDMILL           1 00415 02851 N 5 E W 2006ANM02188OE C 2008214 
53-020098 U US WA ROOSEVELT        45 48 49.50N 120 21 21.07W WINDMILL           1 00415 02859 N 4 D W 2006ANM02168OE C 2014124 
53-020608 U US WA ROOSEVELT        45 48 50.46N 120 25 44.88W WINDMILL           1 00410 02831 N 4 D W 2009WTW01010OE C 2014124 
53-001627 O US WA ROOSEVELT        45 48 51.12N 120 24 31.11W WINDMILL           1 00415 02913 N 5 E W 2006ANM02141OE C 2008295 
53-020097 O US WA ROOSEVELT        45 48 51.54N 120 22 18.74W WINDMILL           1 00415 02956 N 5 E W 2006ANM02158OE C 2008214 
53-020082 U US WA ROOSEVELT        45 48 52.68N 120 17 42.36W WINDMILL           1 00415 02762 N 4 D W 2006ANM02226OE C 2014124 
53-020060 U US WA ROOSEVELT        45 48 54.00N 120 18 31.86W WINDMILL           1 00415 02849 N 4 D W 2006ANM02209OE C 2014124 
53-020107 U US WA ROOSEVELT        45 48 55.68N 120 20 30.80W WINDMILL           1 00415 02862 N 4 D W 2006ANM02187OE C 2014124 
53-020423 U US WA ROOSEVELT        45 48 56.98N 120 25 28.50W WINDMILL           1 00410 02836 W 4 D W 2009WTW01009OE C 2014124 
53-020109 U US WA ROOSEVELT        45 48 58.46N 120 21 21.07W WINDMILL           1 00415 02864 N 4 D W 2006ANM02167OE C 2014124 
53-001650 O US WA ROOSEVELT        45 48 59.27N 120 24 31.08W WINDMILL           1 00415 02935 W 5 E W 2007ANM01084OE C 2008295 
53-020102 U US WA ROOSEVELT        45 49 00.12N 120 22 18.74W WINDMILL           1 00415 02970 N 4 D W 2006ANM02157OE C 2014124 
53-020058 U US WA ROOSEVELT        45 49 00.18N 120 17 47.64W WINDMILL           1 00415 02773 N 4 D W 2006ANM02225OE C 2014124 
53-020080 U US WA ROOSEVELT        45 49 01.68N 120 18 36.84W WINDMILL           1 00415 02851 N 4 D W 2006ANM02208OE C 2014124 
53-020059 U US WA ROOSEVELT        45 49 02.64N 120 19 36.26W WINDMILL           1 00415 02881 R 4 D W 2006ANM02205OE C 2014124 
53-020094 U US WA ROOSEVELT        45 49 06.03N 120 20 29.34W WINDMILL           1 00415 02868 N 4 D W 2006ANM02186OE C 2014124 
53-020083 U US WA ROOSEVELT        45 49 07.74N 120 17 47.64W WINDMILL           1 00415 02760 N 4 D W 2006ANM02224OE C 2014124 
53-020095 U US WA ROOSEVELT        45 49 08.35N 120 21 21.07W WINDMILL           1 00415 02871 N 4 D W 2006ANM02166OE C 2014124 
53-020103 U US WA ROOSEVELT        45 49 08.70N 120 22 18.74W WINDMILL           1 00415 02968 N 4 D W 2006ANM02156OE C 2014124 
53-020081 O US WA ROOSEVELT        45 49 09.30N 120 18 41.82W WINDMILL           1 00415 02849 N 5 E W 2006ANM02207OE C 2008214 
53-001646 O US WA ROOSEVELT        45 49 10.02N 120 23 10.38W WINDMILL           1 00415 03030 N 5 E W 2006ANM02146OE C 2008295 
53-020069 U US WA ROOSEVELT        45 49 12.10N 120 19 36.33W WINDMILL           1 00415 02881 N 4 D W 2006ANM02204OE C 2014124 
53-093777 O US WA CARSON           45 49 13.75N 121 56 51.55W TOWER              1 00238 01402 D 5 E N 2017ANM03010OE A 2018064 
53-020108 O US WA ROOSEVELT        45 49 14.40N 120 20 30.80W WINDMILL           1 00415 02861 W 5 E W 2007ANM01096OE C 2008214 
53-020084 U US WA ROOSEVELT        45 49 15.42N 120 17 47.64W WINDMILL           1 00415 02751 R 4 D W 2006ANM02223OE C 2014124 
53-020096 U US WA ROOSEVELT        45 49 16.27N 120 21 21.07W WINDMILL           1 00415 02878 N 4 D W 2006ANM02165OE C 2014124 
53-020105 U US WA ROOSEVELT        45 49 16.85N 120 18 46.83W WINDMILL           1 00415 02852 R 4 D W 2006ANM02206OE C 2014124 
53-020054 U US WA ROOSEVELT        45 49 17.27N 120 22 18.73W WINDMILL           1 00415 02959 R 4 D W 2006ANM02155OE C 2014124 
53-001645 O US WA ROOSEVELT        45 49 17.52N 120 23 13.47W WINDMILL           1 00415 03029 N 5 E W 2006ANM02145OE C 2008295 
53-093819 U US WA GOLDENDALE       45 49 18.33N 120 49 26.61W TOWER              1 00068 01701 N 4 D N 2018ANM01371OE A 2018114 
53-020057 U US WA ROOSEVELT        45 49 21.66N 120 19 36.48W WINDMILL           1 00415 02867 N 4 D W 2006ANM02203OE C 2014124 
53-020085 U US WA ROOSEVELT        45 49 23.04N 120 17 49.62W WINDMILL           1 00415 02736 N 4 D W 2006ANM02222OE C 2014124 
53-020055 U US WA ROOSEVELT        45 49 25.07N 120 20 28.50W WINDMILL           1 00415 02844 N 4 D W 2006ANM02184OE C 2014124 
53-020013 U US WA ROOSEVELT        45 49 26.31N 120 21 37.61W WINDMILL           1 00415 02876 N 4 D W 2006ANM02164OE C 2014124 
53-001648 O US WA ROOSEVELT        45 49 26.39N 120 23 13.52W WINDMILL           1 00415 03009 N 5 E W 2006ANM02144OE C 2008295 
53-023195 O US WA BATTLE GROUND    45 49 29.07N 122 34 16.45W T-L TWR            1 00055 00345 N 5 D N 2013ANM01077OE A 2013325 
53-020099 U US WA ROOSEVELT        45 49 29.32N 120 19 36.52W WINDMILL           1 00415 02849 N 4 D W 2006ANM02202OE C 2014124 
53-020012 U US WA ROOSEVELT        45 49 29.67N 120 22 29.54W WINDMILL           1 00415 02939 N 4 D W 2006ANM02154OE C 2014124 
53-001602 O US WA ROOSEVELT        45 49 30.35N 120 23 25.14W TOWER              1 00263 02842 R 5 E P 2007ANM00071OE C 2008295 
53-020070 O US WA ROOSEVELT        45 49 30.66N 120 17 53.46W WINDMILL           1 00415 02715 N 5 E W 2006ANM02220OE C 2008214 
53-020206 O US WA ROOSEVELT        45 49 33.38N 120 20 28.54W WINDMILL           1 00415 02835 N 5 E W 2006ANM02183OE C 2008214 
53-001647 O US WA ROOSEVELT        45 49 34.03N 120 23 13.46W WINDMILL           1 00415 02985 W 5 E W 2006ANM02143OE C 2008295 
53-023196 O US WA BATTLE GROUND    45 49 34.06N 122 34 14.77W T-L TWR            1 00055 00345 N 5 D N 2013ANM01076OE A 2013336 
53-097907 U US WA BATTLE GROUND    45 49 34.65N 122 32 37.07W TOWER              1 00150 00654 R 4 D N 2017ANM02104OE A 2018220 
53-020101 U US WA ROOSEVELT        45 49 37.07N 120 19 36.55W WINDMILL           1 00415 02829 R 4 D W 2006ANM02201OE C 2014124 
53-020086 U US WA ROOSEVELT        45 49 38.24N 120 17 56.00W WINDMILL           1 00415 02680 R 4 D W 2006ANM02219OE C 2014124 
53-020016 U US WA ROOSEVELT        45 49 39.02N 120 22 29.54W WINDMILL           1 00415 02939 N 4 D W 2006ANM02153OE C 2014124 
53-020020 U US WA ROOSEVELT        45 49 40.56N 120 21 37.64W WINDMILL           1 00415 02853 N 4 D W 2006ANM02162OE C 2014124 
53-020090 O US WA ROOSEVELT        45 49 43.34N 120 20 29.84W WINDMILL           1 00415 02823 N 5 E W 2006ANM02182OE C 2008214 
53-065703 U US WA BATTLE GROUND    45 49 44.00N 122 34 11.00W UTILITY POLE       1 00060 00282 N 4 D N 2013ANM01314OE A 2018029 
53-020068 U US WA ROOSEVELT        45 49 47.76N 120 19 36.26W WINDMILL           1 00415 02789 N 4 D W 2006ANM02200OE C 2014124 
53-020004 U US WA ROOSEVELT        45 49 48.36N 120 22 29.51W WINDMILL           1 00415 02922 W 4 D W 2006ANM02152OE C 2014124 
53-020017 O US WA ROOSEVELT        45 49 49.41N 120 21 37.64W WINDMILL           1 00415 02834 N 5 E W 2006ANM02161OE C 2008214 
53-020091 U US WA ROOSEVELT        45 49 51.84N 120 20 32.66W WINDMILL           1 00415 02801 N 4 D W 2006ANM02181OE C 2014124 
53-020089 U US WA ROOSEVELT        45 49 55.56N 120 19 36.26W WINDMILL           1 00415 02782 N 4 D W 2006ANM02199OE C 2014124 
53-001654 U US WA ROOSEVELT        45 49 57.32N 120 22 08.29W WINDMILL           1 00415 02853 N 4 D W 2006ANM02151OE C 2014124 
53-020092 U US WA ROOSEVELT        45 50 01.22N 120 20 32.67W WINDMILL           1 00415 02746 R 4 D W 2006ANM02180OE C 2014124 
53-020056 U US WA ROOSEVELT        45 50 03.36N 120 19 36.26W WINDMILL           1 00415 02728 N 4 D W 2006ANM02198OE C 2014124 
53-023564 O US WA GOLDENDALE       45 50 04.35N 120 49 08.82W TOWER              1 00042 01899 N 5 E N 2014ANM03181OE A 2015307 
53-001653 U US WA ROOSEVELT        45 50 05.98N 120 21 51.72W WINDMILL           1 00415 02794 W 4 D W 2007ANM01088OE C 2014124 
53-020093 U US WA ROOSEVELT        45 50 10.57N 120 20 37.16W WINDMILL           1 00415 02707 R 4 D W 2006ANM02179OE C 2014124 
53-020100 U US WA ROOSEVELT        45 50 11.16N 120 19 36.26W WINDMILL           1 00415 02655 N 4 D W 2006ANM02197OE C 2014124 
53-001344 U US WA BICKLETON        45 50 17.53N 120 16 07.65W WINDMILL           1 00389 02399 R 4 D N 2006ANM03983OE C 2014124 
53-001292 U US WA BICKLETON        45 50 21.37N 120 19 44.97W WINDMILL           1 00389 02604 R 4 D M 2006ANM03991OE C 2014124 
53-023388 O US WA GOLDENDALE       45 50 21.58N 120 48 58.23W TOWER              1 00065 02175 N 1 A N 2019ANM00634OE C 2020099 
53-001652 U US WA ROOSEVELT        45 50 21.77N 120 21 40.52W WINDMILL           1 00415 02738 N 4 D W 2006ANM02149OE C 2014124 
53-001362 U US WA BICKLETON        45 50 22.56N 120 16 05.75W WINDMILL           1 00389 02414 N 4 D N 2006ANM03982OE C 2014124 
53-001343 U US WA BICKLETON        45 50 26.31N 120 19 44.99W WINDMILL           1 00389 02589 N 4 D N 2006ANM03990OE C 2014124 
53-001363 U US WA BICKLETON        45 50 27.74N 120 16 03.90W WINDMILL           1 00389 02434 N 4 D N 2006ANM03981OE C 2014124 
53-001651 U US WA ROOSEVELT        45 50 29.40N 120 21 37.74W WINDMILL           1 00415 02701 N 4 D W 2006ANM02148OE C 2014124 
53-001161 U US WA BICKLETON        45 50 31.30N 120 19 44.94W WINDMILL           1 00389 02584 N 4 D N 2006ANM03989OE C 2014124 
53-001345 U US WA BICKLETON        45 50 32.85N 120 16 02.01W WINDMILL           1 00389 02449 R 4 D N 2006ANM03980OE C 2014124 
53-001321 U US WA BICKLETON        45 50 36.20N 120 19 44.95W WINDMILL           1 00389 02579 R 4 D N 2006ANM03988OE C 2014124 
53-001649 U US WA ROOSEVELT        45 50 37.08N 120 21 34.97W WINDMILL           1 00415 02656 W 4 D W 2006ANM02147OE C 2014124 
53-001341 U US WA BICKLETON        45 50 37.95N 120 16 00.16W WINDMILL           1 00389 02454 N 4 D N 2006ANM03979OE C 2014124 
53-001364 U US WA BICKLETON        45 50 43.16N 120 15 58.97W WINDMILL           1 00389 02464 N 4 D N 2006ANM03978OE C 2014124 
53-001328 U US WA BICKLETON        45 50 43.30N 120 17 32.06W WINDMILL           1 00389 02539 R 4 D N 2006ANM03965OE C 2014124 
53-001322 U US WA BICKLETON        45 50 46.42N 120 19 44.15W WINDMILL           1 00389 02574 R 4 D N 2006ANM03987OE C 2014124 
53-001147 U US WA BICKLETON        45 50 48.09N 120 17 29.58W WINDMILL           1 00389 02569 N 4 D N 2006ANM03973OE C 2014124 
53-001346 U US WA BICKLETON        45 50 48.40N 120 15 58.32W WINDMILL           1 00389 02469 R 4 D N 2006ANM03977OE C 2014124 
53-000310 O US WA ALDERDALE        45 50 52.00N 119 50 10.00W T-L TWR            1 00358 00761 S 5 D N 0077_NW00172OE C 2014152 
53-001361 U US WA BICKLETON        45 50 52.01N 120 19 43.85W WINDMILL           1 00389 02584 N 4 D N 2006ANM03986OE C 2014124 
53-001367 U US WA BICKLETON        45 50 53.05N 120 17 27.76W WINDMILL           1 00389 02594 N 4 D N 2006ANM03972OE C 2014124 
53-001342 U US WA BICKLETON        45 50 57.52N 120 19 43.28W WINDMILL           1 00389 02589 N 4 D N 2006ANM03985OE C 2014124 
53-001365 U US WA BICKLETON        45 50 57.83N 120 16 20.12W WINDMILL           1 00389 02519 N 4 D N 2006ANM03976OE C 2014124 
53-001368 U US WA BICKLETON        45 50 58.11N 120 17 26.09W WINDMILL           1 00389 02604 N 4 D N 2006ANM03971OE C 2014124 
53-001329 U US WA BICKLETON        45 51 02.72N 120 16 19.22W WINDMILL           1 00389 02519 R 4 D N 2006ANM03975OE C 2014124 
53-001369 U US WA BICKLETON        45 51 03.03N 120 17 24.43W WINDMILL           1 00389 02609 N 4 D N 2006ANM03970OE C 2014124 
53-001330 U US WA BICKLETON        45 51 03.17N 120 19 42.82W WINDMILL           1 00389 02594 R 4 D N 2006ANM03984OE C 2014124 
53-001366 U US WA BICKLETON        45 51 07.63N 120 16 18.42W WINDMILL           1 00389 02519 N 4 D N 2006ANM03974OE C 2014124 
53-001149 U US WA BICKLETON        45 51 08.09N 120 17 22.91W WINDMILL           1 00389 02609 R 4 D M 2006ANM03969OE C 2014124 
53-001348 U US WA BICKLETON        45 51 09.69N 120 18 28.36W WINDMILL           1 00389 02579 R 4 D N 2006ANM03963OE C 2014124 
53-001370 U US WA BICKLETON        45 51 13.12N 120 17 21.97W WINDMILL           1 00389 02604 N 4 D N 2006ANM03968OE C 2014124 
53-001155 U US WA BICKLETON        45 51 14.47N 120 18 26.72W WINDMILL           1 00389 02594 N 4 D N 2006ANM03962OE C 2014124 
53-001371 U US WA BICKLETON        45 51 18.24N 120 17 21.04W WINDMILL           1 00389 02604 N 4 D N 2006ANM03967OE C 2014124 
53-001373 U US WA BICKLETON        45 51 19.26N 120 18 25.18W WINDMILL           1 00389 02599 N 4 D N 2006ANM03961OE C 2014124 
53-001372 U US WA BICKLETON        45 51 23.36N 120 17 20.07W WINDMILL           1 00389 02604 N 4 D N 2006ANM03966OE C 2014124 
53-001374 U US WA BICKLETON        45 51 24.10N 120 18 23.56W WINDMILL           1 00389 02604 N 4 D N 2006ANM03960OE C 2014124 
53-001347 U US WA BICKLETON        45 51 28.41N 120 17 19.12W WINDMILL           1 00389 02589 R 4 D N 2006ANM03964OE C 2014124 
53-001375 U US WA BICKLETON        45 51 28.90N 120 18 21.98W WINDMILL           1 00389 02619 N 4 D N 2006ANM03959OE C 2014124 
53-001349 U US WA BICKLETON        45 51 33.71N 120 18 20.36W WINDMILL           1 00389 02624 R 4 D N 2006ANM03958OE C 2014124 
53-001376 U US WA BICKLETON        45 51 46.61N 120 18 57.88W WINDMILL           1 00389 02639 N 4 D N 2006ANM03957OE C 2014124 
53-001351 U US WA BICKLETON        45 51 46.72N 120 16 36.19W WINDMILL           1 00389 02604 R 4 D N 2006ANM03946OE C 2014124 
53-001340 U US WA BICKLETON        45 51 49.76N 120 17 49.27W WINDMILL           1 00389 02624 R 4 D N 2006ANM03932OE C 2014124 
53-001385 U US WA BICKLETON        45 51 50.87N 120 16 40.09W WINDMILL           1 00389 02614 N 4 D N 2006ANM03945OE C 2014124 
53-001350 U US WA BICKLETON        45 51 51.56N 120 18 58.28W WINDMILL           1 00389 02654 R 4 D N 2006ANM03956OE C 2014124 
53-001158 U US WA BICKLETON        45 51 54.72N 120 17 49.20W WINDMILL           1 00389 02649 N 4 D N 2006ANM03931OE C 2014124 
53-001377 U US WA BICKLETON        45 51 56.47N 120 18 58.72W WINDMILL           1 00389 02664 N 4 D N 2006ANM03955OE C 2014124 
53-001384 U US WA BICKLETON        45 51 57.61N 120 16 26.44W WINDMILL           1 00389 02624 N 4 D N 2006ANM03944OE C 2014124 
53-001400 U US WA BICKLETON        45 51 59.60N 120 17 49.00W WINDMILL           1 00389 02659 N 4 D N 2006ANM03930OE C 2014124 
53-001383 O US WA GLENDALE         45 52 02.55N 120 16 25.80W WINDMILL           1 00389 02634 N 4 E W 2017WTW07237OE C 2018002 
